FECHA,PROGRESIVA,PIEZOMETRO,COTA_RIO_(M.S.N.M),LECTURA_CUERDA_VIBRANTE,TEMPERATURA_(°C),MCA_1_(FACTOR_G),MCA_2_(FACTOR_G_Y_K),COTA_NF,PRECIPITACIONES_(MM)
31/10/2020,0+950,PE 7,,8911.79,9.6,-0.514402500000037,-0.4789737000000369,SIN NF,1.8
02/11/2020,0+950,PE 7,,8911.43,9.6,-0.5047725000000214,-0.46934370000002135,SIN NF,0.0
22/11/2020,0+950,PE 7,114.872,8919.35,9.5,-0.7166325000000233,-0.6803985000000233,SIN NF,0.0
05/12/2020,0+950,PE 7,115.677,8912.0,9.5,-0.5200200000000137,-0.48378600000001365,SIN NF,0.0
24/01/2021,0+950,PE 7,116.424,8920.68,9.5,-0.7522100000000214,-0.7159760000000214,SIN NF,0.0
02/02/2021,0+950,PE 7,117.243,8914.24,9.4,-0.5799400000000078,-0.5429008000000078,SIN NF,0.0
12/02/2021,0+950,PE 7,117.266,8915.14,9.5,-0.604014999999998,-0.567780999999998,SIN NF,14.8
19/02/2021,0+950,PE 7,117.468,8915.14,9.5,-0.604014999999998,-0.567780999999998,SIN NF,0.0
27/02/2021,0+950,PE 7,117.468,8914.93,9.5,-0.5983975000000215,-0.5621635000000214,SIN NF,1.8
03/03/2021,0+950,PE 7,117.657,8910.24,9.5,-0.4729400000000078,-0.4367060000000078,SIN NF,0.0
16/03/2021,0+950,PE 7,117.843,8905.28,9.5,-0.34026000000003115,-0.3040260000000311,SIN NF,0.0
29/03/2021,0+950,PE 7,117.972,8914.93,9.5,-0.5983975000000215,-0.5621635000000214,SIN NF,0.0
05/04/2021,0+950,PE 7,117.866,8910.94,9.5,-0.4916650000000272,-0.45543100000002723,SIN NF,0.0
13/04/2021,0+950,PE 7,117.793,8915.35,9.5,-0.6096325000000233,-0.5733985000000233,SIN NF,0.0
20/04/2021,0+950,PE 7,117.824,8910.46,9.5,-0.4788249999999903,-0.4425909999999903,SIN NF,0.0
26/04/2021,0+950,PE 7,117.721,8917.11,9.5,-0.6567125000000291,-0.6204785000000291,SIN NF,0.0
05/05/2021,0+950,PE 7,117.721,8908.01,9.5,-0.41328750000001946,-0.37705350000001947,SIN NF,0.0
15/05/2021,0+950,PE 7,117.505,8911.57,9.4,-0.5085175000000058,-0.47147830000000585,SIN NF,0.0
26/05/2021,0+950,PE 7,117.394,8916.26,9.5,-0.6339750000000194,-0.5977410000000194,SIN NF,0.0
07/06/2021,0+950,PE 7,116.853,8919.14,9.5,-0.711014999999998,-0.674780999999998,SIN NF,0.0
28/06/2021,0+950,PE 7,116.552,8910.03,9.5,-0.4673225000000311,-0.43108850000003107,SIN NF,0.0
16/07/2021,0+950,PE 7,116.446,8915.35,9.5,-0.6096325000000233,-0.5733985000000233,SIN NF,2.1
13/08/2021,0+950,PE 7,115.936,8915.78,9.5,-0.6211350000000312,-0.5849010000000311,SIN NF,0.5
21/08/2021,0+950,PE 7,,8911.57,9.5,-0.5085175000000058,-0.4722835000000058,SIN NF,17.5
28/08/2021,0+950,PE 7,115.14,8916.47,9.5,-0.6395924999999961,-0.6033584999999961,SIN NF,3.4000000000000004
16/09/2021,0+950,PE 7,115.019,8917.32,9.5,-0.6623300000000059,-0.6260960000000059,SIN NF,0.8
27/09/2021,0+950,PE 7,114.781,8914.93,9.5,-0.5983975000000215,-0.5621635000000214,SIN NF,17.6
09/10/2021,0+950,PE 7,114.888,8917.11,9.5,-0.6567125000000291,-0.6204785000000291,SIN NF,0.0
18/10/2021,0+950,PE 7,114.651,8915.57,9.5,-0.6155175000000058,-0.5792835000000058,SIN NF,0.0
31/10/2021,0+950,PE 7,114.736,8909.13,9.5,-0.4432474999999922,-0.4070134999999922,SIN NF,0.3
02/11/2021,0+950,PE 7,115.046,8916.47,9.5,-0.6395924999999961,-0.6033584999999961,SIN NF,0.0
09/11/2021,0+950,PE 7,115.629,8914.93,9.5,-0.5983975000000215,-0.5621635000000214,SIN NF,2.8
17/11/2021,0+950,PE 7,115.744,8917.8,9.5,-0.6751699999999942,-0.6389359999999942,SIN NF,0.0
23/11/2021,0+950,PE 7,115.871,8919.14,9.3,-0.711014999999998,-0.673170599999998,SIN NF,0.0
30/11/2021,0+950,PE 7,115.981,8916.26,9.5,-0.6339750000000194,-0.5977410000000194,SIN NF,0.6
03/12/2021,0+950,PE 7,116.068,8912.0,9.5,-0.5200200000000137,-0.48378600000001365,SIN NF,
11/12/2021,0+950,PE 7,,8913.6,9.5,-0.5628200000000233,-0.5265860000000233,SIN NF,
19/01/2022,0+950,PE 7,117.333,8910.03,9.5,-0.4673225000000311,-0.43108850000003107,SIN NF,6.1
27/01/2022,0+950,PE 7,,8913.33,9.5,-0.5555975000000116,-0.5193635000000116,SIN NF,
11/02/2022,0+950,PE 7,117.602,8912.69,9.5,-0.5384775000000273,-0.5022435000000273,SIN NF,1.8
02/03/2022,0+950,PE 7,117.164,8918.02,9.5,-0.6810550000000253,-0.6448210000000253,SIN NF,21.1
09/03/2022,0+950,PE 7,117.109,8916.68,9.5,-0.6452100000000214,-0.6089760000000214,SIN NF,
18/03/2022,0+950,PE 7,117.075,8910.03,9.5,-0.4673225000000311,-0.43108850000003107,SIN NF,
25/03/2022,0+950,PE 7,117.031,8921.59,9.5,-0.7765525000000175,-0.7403185000000175,SIN NF,
03/04/2022,0+950,PE 7,117.031,8918.44,9.5,-0.6922900000000273,-0.6560560000000273,SIN NF,22.4
10/04/2022,0+950,PE 7,116.875,8914.24,9.5,-0.5799400000000078,-0.5437060000000078,SIN NF,
17/04/2022,0+950,PE 7,116.697,8916.9,9.5,-0.6510950000000039,-0.6148610000000039,SIN NF,0.0
25/04/2022,0+950,PE 7,,8922.01,9.5,-0.7877875000000194,-0.7515535000000194,SIN NF,
30/04/2022,0+950,PE 7,116.404,8912.48,9.5,-0.5328600000000019,-0.4966260000000019,SIN NF,12.3
09/05/2022,0+950,PE 7,116.254,8915.78,9.5,-0.6211350000000312,-0.5849010000000311,SIN NF,9.8
17/05/2022,0+950,PE 7,116.171,8910.94,9.5,-0.4916650000000272,-0.45543100000002723,SIN NF,
23/05/2022,0+950,PE 7,116.171,8919.35,9.5,-0.7166325000000233,-0.6803985000000233,SIN NF,
30/05/2022,0+950,PE 7,115.942,8910.67,9.5,-0.48444250000001554,-0.44820850000001555,SIN NF,0.0
09/06/2022,0+950,PE 7,115.747,8910.44,9.5,-0.4782900000000272,-0.4420560000000272,SIN NF,
16/06/2022,0+950,PE 7,115.555,8920.25,9.5,-0.7407075000000136,-0.7044735000000136,SIN NF,2.5
23/06/2022,0+950,PE 7,115.387,8909.82,9.5,-0.4617050000000058,-0.4254710000000058,SIN NF,
01/07/2022,0+950,PE 7,115.304,8917.8,9.5,-0.6751699999999942,-0.6389359999999942,SIN NF,4.2
09/07/2022,0+950,PE 7,115.108,8921.32,9.5,-0.7693300000000058,-0.7330960000000059,SIN NF,
17/07/2022,0+950,PE 7,,8920.89,9.5,-0.7578274999999981,-0.7215934999999981,SIN NF,1.0
28/07/2022,0+950,PE 7,114.667,8918.23,9.5,-0.686672500000002,-0.6504385000000019,SIN NF,0.3
05/08/2022,0+950,PE 7,114.191,8910.03,9.5,-0.4673225000000311,-0.43108850000003107,SIN NF,
13/08/2022,0+950,PE 7,114.139,8924.25,9.5,-0.8477075000000136,-0.8114735000000137,SIN NF,3.1
19/08/2022,0+950,PE 7,114.136,8917.11,9.5,-0.6567125000000291,-0.6204785000000291,SIN NF,8.6
29/08/2022,0+950,PE 7,,8915.57,9.5,-0.6155175000000058,-0.5792835000000058,SIN NF,
01/03/2023,0+950,PE 7,116.755,8915.35,9.5,-0.6096325000000233,-0.5733985000000233,SIN NF,23.5
10/03/2023,0+950,PE 7,,8920.89,9.5,-0.7578274999999981,-0.7215934999999981,SIN NF,
18/03/2023,0+950,PE 7,116.743,8912.91,9.5,-0.5443625000000096,-0.5081285000000096,SIN NF,
26/03/2023,0+950,PE 7,116.526,8915.78,9.5,-0.6211350000000312,-0.5849010000000311,SIN NF,1.6
02/04/2023,0+950,PE 7,116.536,8914.45,9.5,-0.585557500000033,-0.549323500000033,SIN NF,
09/04/2023,0+950,PE 7,116.374,8914.02,9.5,-0.5740550000000253,-0.5378210000000253,SIN NF,
15/04/2023,0+950,PE 7,116.266,8911.79,9.5,-0.514402500000037,-0.47816850000003697,SIN NF,
23/04/2023,0+950,PE 7,116.266,8915.57,9.5,-0.6155175000000058,-0.5792835000000058,SIN NF,6.5
09/05/2023,0+950,PE 7,115.969,8910.03,9.5,-0.4673225000000311,-0.43108850000003107,SIN NF,
27/05/2023,0+950,PE 7,115.73,8911.75,9.5,-0.5133325000000136,-0.47709850000001364,SIN NF,13.8
07/06/2023,0+950,PE 7,115.647,8919.56,9.5,-0.72225,-0.686016,SIN NF,
14/06/2023,0+950,PE 7,,8915.14,9.5,-0.604014999999998,-0.567780999999998,SIN NF,
23/06/2023,0+950,PE 7,115.565,8919.14,9.5,-0.711014999999998,-0.674780999999998,SIN NF,
30/06/2023,0+950,PE 7,115.354,8916.26,9.6,-0.6339750000000194,-0.5985462000000193,SIN NF,25.4
08/07/2023,0+950,PE 7,115.156,8911.57,9.6,-0.5085175000000058,-0.47308870000000575,SIN NF,
14/07/2023,0+950,PE 7,115.008,8913.6,9.5,-0.5628200000000233,-0.5265860000000233,SIN NF,
29/07/2023,0+950,PE 7,114.831,8927.13,9.6,-0.9247474999999922,-0.8893186999999922,SIN NF,
06/08/2023,0+950,PE 7,114.831,8912.48,9.6,-0.5328600000000019,-0.4974312000000019,SIN NF,
14/08/2023,0+950,PE 7,114.629,8920.25,9.6,-0.7407075000000136,-0.7052787000000136,SIN NF,
23/08/2023,0+950,PE 7,114.391,8918.14,9.6,-0.684264999999998,-0.648836199999998,SIN NF,3.8
04/09/2023,0+950,PE 7,114.309,8910.24,9.6,-0.4729400000000078,-0.43751120000000776,SIN NF,
09/09/2023,0+950,PE 7,114.221,8917.59,9.6,-0.6695525000000175,-0.6341237000000175,SIN NF,
15/09/2023,0+950,PE 7,114.221,8923.56,9.6,-0.8292499999999999,-0.7938212,SIN NF,
24/09/2023,0+950,PE 7,114.131,8912.91,9.6,-0.5443625000000096,-0.5089337000000096,SIN NF,22.1
01/10/2023,0+950,PE 7,114.069,8918.44,9.6,-0.6922900000000273,-0.6568612000000272,SIN NF,
09/10/2023,0+950,PE 7,114.1,8920.68,9.6,-0.7522100000000214,-0.7167812000000213,SIN NF,
16/10/2023,0+950,PE 7,114.18,8912.91,9.6,-0.5443625000000096,-0.5089337000000096,SIN NF,0.8
29/10/2023,0+950,PE 7,114.254,8921.32,9.6,-0.7693300000000058,-0.7339012000000058,SIN NF,5.6
03/11/2023,0+950,PE 7,114.306,8915.99,9.6,-0.6267525000000077,-0.5913237000000077,SIN NF,
10/11/2023,0+950,PE 7,114.306,8922.92,9.6,-0.8121300000000156,-0.7767012000000155,SIN NF,
17/11/2023,0+950,PE 7,114.328,8925.8,9.6,-0.8891699999999941,-0.8537411999999942,SIN NF,5.5
27/01/2019,0+950,PE 8,,8952.74,13.4,0.02468829999999605,0.03536829999999604,121.0246883,
08/02/2019,0+950,PE 8,,8963.68,14.3,-0.2721139000000177,-0.26744140000001776,SIN NF,
25/03/2019,0+950,PE 8,,8951.61,13.3,0.05534519999997433,0.06669269999997432,121.05534519999998,
31/03/2019,0+950,PE 8,,8958.53,13.3,-0.13239440000002764,-0.12104690000002763,SIN NF,
07/04/2019,0+950,PE 8,,8908.01,12.3,1.2382131999999841,1.256235699999984,122.23821319999999,
11/04/2019,0+950,PE 8,,8955.42,13.2,-0.04802010000001184,-0.03600510000001184,SIN NF,
15/04/2019,0+950,PE 8,,8960.08,13.2,-0.17444590000000787,-0.16243090000000787,SIN NF,
19/04/2019,0+950,PE 8,,8958.1,13.2,-0.12072850000001974,-0.10871350000001972,SIN NF,
26/04/2019,0+950,PE 8,,8960.08,13.2,-0.17444590000000787,-0.16243090000000787,SIN NF,
29/04/2019,0+950,PE 8,,8958.31,13.1,-0.12642579999999604,-0.11374329999999602,SIN NF,
03/05/2019,0+950,PE 8,117.567,8958.1,13.1,-0.12072850000001974,-0.10804600000001974,SIN NF,
07/05/2019,0+950,PE 8,117.493,8956.06,13.1,-0.06538329999999605,-0.052700799999996044,SIN NF,
11/05/2019,0+950,PE 8,,8961.69,13.1,-0.21812520000002367,-0.20544270000002365,SIN NF,
13/05/2019,0+950,PE 8,,8957.88,13.1,-0.11475989999998815,-0.10207739999998815,SIN NF,
16/05/2019,0+950,PE 8,,8963.68,13.0,-0.2721139000000177,-0.25876390000001775,SIN NF,
20/05/2019,0+950,PE 8,,8955.42,13.0,-0.04802010000001184,-0.03467010000001185,SIN NF,
24/05/2019,0+950,PE 8,117.348,8963.25,13.0,-0.26044800000000984,-0.24709800000000987,SIN NF,
27/05/2019,0+950,PE 8,,8960.35,13.0,-0.18177100000001972,-0.16842100000001972,SIN NF,
31/05/2019,0+950,PE 8,117.298,8958.31,12.9,-0.12642579999999604,-0.11240829999999605,SIN NF,
04/06/2019,0+950,PE 8,,8967.06,12.9,-0.363813299999996,-0.349795799999996,SIN NF,
08/06/2019,0+950,PE 8,,8966.79,12.9,-0.35648820000003356,-0.34247070000003355,SIN NF,
10/06/2019,0+950,PE 8,,8961.0,12.9,-0.19940550000000987,-0.18538800000000988,SIN NF,
14/06/2019,0+950,PE 8,,8952.95,12.9,0.01899099999997039,0.03300849999997038,121.01899099999997,
17/06/2019,0+950,PE 8,,8957.19,12.8,-0.09604020000002368,-0.08135520000002369,SIN NF,
21/06/2019,0+950,PE 8,,8965.45,12.8,-0.32013400000002956,-0.30544900000002956,SIN NF,
24/06/2019,0+950,PE 8,116.701,8964.59,12.8,-0.2968022000000138,-0.2821172000000138,SIN NF,0.5
28/06/2019,0+950,PE 8,,8959.65,12.8,-0.16278,-0.148095,SIN NF,1.3
01/07/2019,0+950,PE 8,,8965.02,12.8,-0.30846810000002167,-0.2937831000000217,SIN NF,0.5
06/07/2019,0+950,PE 8,,8958.1,12.7,-0.12072850000001974,-0.10537600000001973,SIN NF,0.3
08/07/2019,0+950,PE 8,,8959.01,12.7,-0.14541680000001578,-0.1300643000000158,SIN NF,0.0
13/07/2019,0+950,PE 8,116.354,8961.91,12.7,-0.2240938000000059,-0.20874130000000593,SIN NF,1.3
15/07/2019,0+950,PE 8,,8965.45,12.7,-0.32013400000002956,-0.30478150000002957,SIN NF,0.3
19/07/2019,0+950,PE 8,116.255,8967.49,12.6,-0.37547920000000395,-0.3594592000000039,SIN NF,0.3
22/07/2019,0+950,PE 8,,8960.78,12.6,-0.19343690000002764,-0.1774169000000276,SIN NF,0.0
26/07/2019,0+950,PE 8,115.983,8960.57,12.6,-0.18773960000000198,-0.17171960000000194,SIN NF,0.0
29/07/2019,0+950,PE 8,115.915,8960.08,12.6,-0.17444590000000787,-0.15842590000000786,SIN NF,1.3
02/08/2019,0+950,PE 8,115.862,8956.97,12.6,-0.09007159999999209,-0.0740515999999921,SIN NF,1.5
05/08/2019,0+950,PE 8,,8963.03,12.6,-0.2544794000000276,-0.2384594000000276,SIN NF,0.0
09/08/2019,0+950,PE 8,,8956.97,12.6,-0.09007159999999209,-0.0740515999999921,SIN NF,0.0
12/08/2019,0+950,PE 8,115.68,8951.61,12.5,0.05534519999997433,0.07203269999997433,121.05534519999998,0.0
16/08/2019,0+950,PE 8,,8958.74,12.5,-0.13809170000000395,-0.12140420000000395,SIN NF,0.0
19/08/2019,0+950,PE 8,,8953.38,12.5,0.007325100000011843,0.02401260000001184,121.00732510000002,0.0
23/08/2019,0+950,PE 8,115.507,8959.65,12.5,-0.16278,-0.14609250000000001,SIN NF,1.5
26/08/2019,0+950,PE 8,,8963.68,12.4,-0.2721139000000177,-0.2547589000000177,SIN NF,0.8
30/08/2019,0+950,PE 8,115.318,8960.35,12.4,-0.18177100000001972,-0.16441600000001974,SIN NF,0.0
03/09/2019,0+950,PE 8,115.167,8952.52,12.4,0.030656899999978286,0.048011899999978284,121.03065689999998,0.3
07/09/2019,0+950,PE 8,,8957.4,12.4,-0.10173749999999998,-0.08438249999999999,SIN NF,0.0
11/09/2019,0+950,PE 8,,8962.77,12.3,-0.2474256000000217,-0.2294031000000217,SIN NF,0.0
15/09/2019,0+950,PE 8,,8960.35,12.3,-0.18177100000001972,-0.16374850000001973,SIN NF,0.3
20/09/2019,0+950,PE 8,,8966.58,12.3,-0.35079090000000784,-0.33276840000000785,SIN NF,18.8
27/09/2019,0+950,PE 8,,8962.55,12.2,-0.24145699999999012,-0.22276699999999014,SIN NF,0.0
30/09/2019,0+950,PE 8,,8962.55,12.2,-0.24145699999999012,-0.22276699999999014,SIN NF,0.0
04/10/2019,0+950,PE 8,114.958,8960.57,12.2,-0.18773960000000198,-0.16904960000000196,SIN NF,0.0
08/10/2019,0+950,PE 8,,8961.42,12.2,-0.21080010000001184,-0.19211010000001183,SIN NF,0.0
12/10/2019,0+950,PE 8,,8960.78,12.2,-0.19343690000002764,-0.17474690000002763,SIN NF,0.3
17/10/2019,0+950,PE 8,,8960.57,12.1,-0.18773960000000198,-0.16838210000000195,SIN NF,0.0
21/10/2019,0+950,PE 8,,8958.74,12.1,-0.13809170000000395,-0.11873420000000394,SIN NF,0.0
24/10/2019,0+950,PE 8,,8962.55,12.1,-0.24145699999999012,-0.2220994999999901,SIN NF,0.0
28/10/2019,0+950,PE 8,,8964.81,12.1,-0.302770799999996,-0.283413299999996,SIN NF,0.0
01/11/2019,0+950,PE 8,,8963.03,12.1,-0.2544794000000276,-0.2351219000000276,SIN NF,0.0
04/11/2019,0+950,PE 8,,8967.28,12.0,-0.3697819000000276,-0.3497569000000276,SIN NF,0.0
09/11/2019,0+950,PE 8,115.173,8955.42,12.0,-0.04802010000001184,-0.027995100000011847,SIN NF,0.3
13/11/2019,0+950,PE 8,115.173,8962.55,12.0,-0.24145699999999012,-0.2214319999999901,SIN NF,0.8
17/11/2019,0+950,PE 8,,8969.75,10.6,-0.43679300000000987,-0.40742300000000986,SIN NF,10.7
20/11/2019,0+950,PE 8,,8962.55,10.0,-0.24145699999999012,-0.20808199999999014,SIN NF,4.8
29/11/2019,0+950,PE 8,115.728,8964.11,11.9,-0.2837798000000257,-0.26308730000002567,SIN NF,9.1
03/12/2019,0+950,PE 8,115.803,8956.76,11.9,-0.08437430000001578,-0.06368180000001579,SIN NF,1.3
07/12/2019,0+950,PE 8,,8960.35,11.9,-0.18177100000001972,-0.16107850000001972,SIN NF,5.3
11/12/2019,0+950,PE 8,116.171,8961.69,11.8,-0.21812520000002367,-0.19676520000002368,SIN NF,0.0
14/12/2019,0+950,PE 8,116.31,8963.68,11.8,-0.2721139000000177,-0.25075390000001774,SIN NF,12.2
18/12/2019,0+950,PE 8,,8969.05,11.8,-0.4178019999999901,-0.3964419999999902,SIN NF,1.0
04/01/2020,0+950,PE 8,,8961.42,11.7,-0.21080010000001184,-0.18877260000001184,SIN NF,0.0
09/01/2020,0+950,PE 8,,8965.45,11.7,-0.32013400000002956,-0.29810650000002953,SIN NF,0.0
13/01/2020,0+950,PE 8,117.135,8960.57,11.7,-0.18773960000000198,-0.16571210000000197,SIN NF,0.0
17/01/2020,0+950,PE 8,,8964.38,11.6,-0.2911048999999881,-0.26840989999998816,SIN NF,1.8
21/01/2020,0+950,PE 8,117.311,8960.35,11.6,-0.18177100000001972,-0.15907600000001973,SIN NF,0.0
25/01/2020,0+950,PE 8,,8963.89,11.6,-0.2778111999999941,-0.2551161999999941,SIN NF,0.0
29/01/2020,0+950,PE 8,117.528,8961.42,11.6,-0.21080010000001184,-0.18810510000001182,SIN NF,2.3
02/02/2020,0+950,PE 8,,8964.81,11.6,-0.302770799999996,-0.280075799999996,SIN NF,1.0
06/02/2020,0+950,PE 8,117.669,8955.63,11.5,-0.053717399999988154,-0.030354899999988156,SIN NF,0.3
10/02/2020,0+950,PE 8,,8957.88,11.5,-0.11475989999998815,-0.09139739999998814,SIN NF,0.0
14/02/2020,0+950,PE 8,,8967.49,11.5,-0.37547920000000395,-0.35211670000000395,SIN NF,0.5
19/02/2020,0+950,PE 8,,8967.32,11.4,-0.37086710000000195,-0.3468371000000019,SIN NF,0.0
22/02/2020,0+950,PE 8,,8963.03,11.4,-0.2544794000000276,-0.23044940000002762,SIN NF,0.5
26/02/2020,0+950,PE 8,117.808,8963.46,11.4,-0.26614529999998615,-0.24211529999998613,SIN NF,0.0
01/03/2020,0+950,PE 8,,8961.91,11.4,-0.2240938000000059,-0.2000638000000059,SIN NF,0.0
06/03/2020,0+950,PE 8,,8967.71,11.4,-0.3814477999999862,-0.35741779999998613,SIN NF,0.0
13/03/2020,0+950,PE 8,,8962.34,11.4,-0.23575970000001378,-0.21172970000001376,SIN NF,0.3
22/03/2020,0+950,PE 8,,8965.24,11.3,-0.31443670000000395,-0.2897392000000039,SIN NF,5.6
26/03/2020,0+950,PE 8,,8961.42,11.3,-0.21080010000001184,-0.18610260000001183,SIN NF,1.0
01/04/2020,0+950,PE 8,118.166,8959.23,11.3,-0.151385399999998,-0.12668789999999802,SIN NF,0.0
10/04/2020,0+950,PE 8,118.117,8963.25,11.2,-0.26044800000000984,-0.23508300000000987,SIN NF,12.2
28/04/2020,0+950,PE 8,117.807,8961.21,11.1,-0.20510279999998615,-0.17907029999998614,SIN NF,0.0
07/05/2020,0+950,PE 8,117.621,8964.59,11.1,-0.2968022000000138,-0.27076970000001377,SIN NF,1.5
14/05/2020,0+950,PE 8,117.473,8963.68,11.1,-0.2721139000000177,-0.24608140000001774,SIN NF,0.6
22/05/2020,0+950,PE 8,117.286,8963.89,11.1,-0.2778111999999941,-0.2517786999999941,SIN NF,2.5999999999999996
28/05/2020,0+950,PE 8,,8956.76,11.1,-0.08437430000001578,-0.05834180000001579,SIN NF,1.3
06/06/2020,0+950,PE 8,117.213,8969.96,11.0,-0.4424902999999861,-0.4157902999999861,SIN NF,0.6
12/06/2020,0+950,PE 8,117.205,8968.13,11.0,-0.3928423999999881,-0.3661423999999881,SIN NF,0.0
16/06/2020,0+950,PE 8,,8963.03,11.0,-0.2544794000000276,-0.22777940000002764,SIN NF,0.0
24/06/2020,0+950,PE 8,115.995,8961.42,11.0,-0.21080010000001184,-0.18410010000001184,SIN NF,0.0
03/07/2020,0+950,PE 8,,8950.1,11.0,0.09631149999998025,0.12301149999998026,121.09631149999998,0.0
10/07/2020,0+950,PE 8,115.826,8969.75,10.9,-0.43679300000000987,-0.4094255000000099,SIN NF,0.6
21/07/2020,0+950,PE 8,115.69,8952.31,10.9,0.036354200000003944,0.06372170000000395,121.0363542,12.0
28/07/2020,0+950,PE 8,115.268,8959.44,10.9,-0.15708270000002367,-0.12971520000002368,SIN NF,0.0
03/08/2020,0+950,PE 8,,8965.72,10.9,-0.3274590999999921,-0.3000915999999921,SIN NF,0.0
14/08/2020,0+950,PE 8,,8967.92,10.9,-0.3871451000000118,-0.3597776000000118,SIN NF,2.8
24/08/2020,0+950,PE 8,,8959.44,10.8,-0.15708270000002367,-0.12904770000002366,SIN NF,1.5
30/08/2020,0+950,PE 8,,8959.23,10.8,-0.151385399999998,-0.12335039999999801,SIN NF,0.0
07/09/2020,0+950,PE 8,,8963.89,10.8,-0.2778111999999941,-0.24977619999999406,SIN NF,0.0
12/09/2020,0+950,PE 8,,8970.39,10.8,-0.45415619999999407,-0.42612119999999415,SIN NF,1.0
21/09/2020,0+950,PE 8,,8966.36,10.8,-0.34482230000002567,-0.31678730000002564,SIN NF,0.5
25/09/2020,0+950,PE 8,114.013,8962.55,10.8,-0.24145699999999012,-0.21342199999999012,SIN NF,0.0
21/10/2020,0+950,PE 8,114.423,8962.55,10.7,-0.24145699999999012,-0.21275449999999008,SIN NF,0.8
31/10/2020,0+950,PE 8,,8961.42,10.7,-0.21080010000001184,-0.18209760000001185,SIN NF,1.8
02/11/2020,0+950,PE 8,,8961.42,10.7,-0.21080010000001184,-0.18209760000001185,SIN NF,0.0
22/11/2020,0+950,PE 8,114.872,8968.83,10.6,-0.41183340000000784,-0.38246340000000784,SIN NF,0.0
05/12/2020,0+950,PE 8,115.677,8961.69,10.7,-0.21812520000002367,-0.18942270000002367,SIN NF,0.0
24/01/2021,0+950,PE 8,116.424,8970.36,10.6,-0.4533423000000257,-0.42397230000002567,SIN NF,0.0
02/02/2021,0+950,PE 8,117.243,8963.68,10.6,-0.2721139000000177,-0.24274390000001775,SIN NF,0.0
12/02/2021,0+950,PE 8,117.266,8964.59,10.6,-0.2968022000000138,-0.2674322000000138,SIN NF,14.8
19/02/2021,0+950,PE 8,117.468,8965.02,10.6,-0.30846810000002167,-0.2790981000000217,SIN NF,0.0
27/02/2021,0+950,PE 8,117.468,8964.59,10.6,-0.2968022000000138,-0.2674322000000138,SIN NF,1.8
03/03/2021,0+950,PE 8,117.657,8960.08,10.6,-0.17444590000000787,-0.14507590000000786,SIN NF,0.0
16/03/2021,0+950,PE 8,117.843,8958.1,10.6,-0.12072850000001974,-0.09135850000001973,SIN NF,0.0
29/03/2021,0+950,PE 8,117.972,8964.81,10.6,-0.302770799999996,-0.273400799999996,SIN NF,0.0
05/04/2021,0+950,PE 8,117.866,8960.78,10.6,-0.19343690000002764,-0.16406690000002763,SIN NF,0.0
13/04/2021,0+950,PE 8,117.793,8964.81,10.6,-0.302770799999996,-0.273400799999996,SIN NF,0.0
20/04/2021,0+950,PE 8,117.824,8960.57,10.6,-0.18773960000000198,-0.15836960000000197,SIN NF,0.0
26/04/2021,0+950,PE 8,117.721,8967.28,10.5,-0.3697819000000276,-0.3397444000000276,SIN NF,0.0
05/05/2021,0+950,PE 8,117.721,8957.88,10.5,-0.11475989999998815,-0.08472239999998814,SIN NF,0.0
15/05/2021,0+950,PE 8,117.505,8961.42,10.5,-0.21080010000001184,-0.18076260000001185,SIN NF,0.0
26/05/2021,0+950,PE 8,117.394,8966.36,10.5,-0.34482230000002567,-0.3147848000000257,SIN NF,0.0
07/06/2021,0+950,PE 8,116.853,8969.05,10.5,-0.4178019999999901,-0.38776449999999013,SIN NF,0.0
28/06/2021,0+950,PE 8,116.552,8960.08,10.5,-0.17444590000000787,-0.1444084000000079,SIN NF,0.0
16/07/2021,0+950,PE 8,116.446,8965.24,10.5,-0.31443670000000395,-0.28439920000000396,SIN NF,2.1
13/08/2021,0+950,PE 8,115.936,8965.72,10.4,-0.3274590999999921,-0.2967540999999921,SIN NF,0.5
21/08/2021,0+950,PE 8,,8961.69,10.4,-0.21812520000002367,-0.18742020000002368,SIN NF,17.5
28/08/2021,0+950,PE 8,115.14,8966.58,10.4,-0.35079090000000784,-0.32008590000000786,SIN NF,3.4000000000000004
16/09/2021,0+950,PE 8,115.019,8967.28,10.4,-0.3697819000000276,-0.3390769000000276,SIN NF,0.8
27/09/2021,0+950,PE 8,114.781,8965.02,10.4,-0.30846810000002167,-0.2777631000000217,SIN NF,17.6
09/10/2021,0+950,PE 8,114.888,8967.06,10.4,-0.363813299999996,-0.33310829999999597,SIN NF,0.0
18/10/2021,0+950,PE 8,114.651,8965.72,10.4,-0.3274590999999921,-0.2967540999999921,SIN NF,0.0
31/10/2021,0+950,PE 8,114.736,8959.44,10.4,-0.15708270000002367,-0.12637770000002368,SIN NF,0.3
02/11/2021,0+950,PE 8,115.046,8966.36,10.4,-0.34482230000002567,-0.31411730000002563,SIN NF,0.0
09/11/2021,0+950,PE 8,115.629,8964.81,10.4,-0.302770799999996,-0.272065799999996,SIN NF,2.8
17/11/2021,0+950,PE 8,115.744,8968.13,10.3,-0.3928423999999881,-0.36146989999998813,SIN NF,0.0
23/11/2021,0+950,PE 8,115.871,8969.26,10.3,-0.42349930000001573,-0.3921268000000157,SIN NF,0.0
